StoreID,StoreLocation,AnnualSales,NumberOfEmployees,MonthlyFootTraffic,CustomerSatisfactionScore,AverageTransactionValue,OperatingHours,StoreSize,ProductVariety
2401,Rural,496056.9982221758,38,4956.447980454957,8.165706543390309,344.68063928756106,11-7,703.5309088938667,176
2402,nan,568644.3944367896,11,9154.400485713813,2.275268924381587,419.90641284496087,nan,580.9541053495959,193
2403,Rural,103159.62644007262,34,8158.845984178504,8.387201819967276,414.32040617548824,9-5,373.29241133582593,197
2404,Urban,275549.50016624853,11,1343.1002434911888,5.873181878631943,112.01136322941154,10-6,940.2731588806512,51
2405,Urban,862423.4324874252,41,5396.555502717731,8.523307638092561,485.455383994752,11-7,360.5449591033981,140
2406,Suburban,784846.272277999,31,5726.31524032029,2.314066589620388,308.079026936657,11-7,458.82351915027687,57
2407,Urban,169436.42242769356,38,8517.548825628584,2.302177669295584,405.3549101435839,10-6,161.52125651890609,147
2408,Suburban,671407.8985715349,25,6372.6869127797945,2.935877931003943,180.21984903808132,10-6,213.9100353343574,62
2409,Urban,118661.81784235839,20,1593.3200832578966,5.657731538306941,165.13311393089674,11-7,781.5381228376995,188
2410,Rural,580783.3022151254,16,4777.577598971187,4.987275631326207,57.570605256116565,9-5,961.2843578116956,25
2411,Suburban,245333.46536514888,20,6941.80335463494,3.3544059322217405,238.48438271436382,10-6,413.3954900344119,125
2412,Urban,868107.1123279419,47,9892.309989426923,3.520152639013548,423.37464246952413,10-6,476.1451191623008,30
2413,Urban,653333.6997452873,26,4456.758713363382,7.894800178773691,347.0731078914407,11-7,824.8642995798435,182
2414,Urban,157584.03596783796,32,9861.33934507199,1.7008552630279996,489.8347634057983,11-7,379.8431510403644,31
2415,nan,677128.4745775306,48,5939.747672531847,9.083709448363877,479.2040069020516,9-5,501.77023544467886,182
2416,Suburban,902978.3899832817,23,5173.786463721889,4.549303063359383,219.7443390866415,9-5,805.7958166587655,179
2417,Suburban,760335.7620093311,15,4738.9060704405165,7.777022659012148,225.2088250835488,11-7,408.28065843288664,175
2418,Suburban,203682.07690551033,17,6214.055144953474,2.391497228599761,365.26023525847916,10-6,542.3011921707603,59
2419,nan,698583.9376856819,7,4856.828788285489,8.099561468631435,94.55495517093851,9-5,980.120162942782,168
2420,nan,649632.412412741,16,4451.280342245171,3.2891917538486792,437.2629029994207,10-6,402.8735516904368,173
2421,Suburban,668216.6776436832,11,9803.520962640254,1.0221999448690648,475.9599771474153,11-7,647.4094624733922,21
2422,Urban,815645.9176268844,38,5450.575023208212,7.994203558019466,339.1103316842701,9-5,621.1375768595864,163
2423,Urban,373977.2253425662,28,8021.697930002446,6.312687807588347,73.3974682488219,10-6,570.2811068528677,167
2424,Urban,419921.6746113561,46,5556.685273019677,,149.61809677213182,9-5,382.8733240201627,66
2425,Urban,281634.523717021,35,3087.38412331831,6.387635418390969,198.42765348881656,11-7,578.9608436120806,104
2426,Rural,511458.4747711586,31,9535.31255230798,3.090866420005061,425.87288917763595,10-6,880.6072218272408,64
2427,Rural,468859.0255226572,47,8931.762936359079,,195.93328386100865,10-6,325.004773650582,125
2428,Suburban,175691.658927044,29,2277.400556516655,1.066725256663452,329.29494306019313,9-5,732.792587336697,155
2429,Rural,318345.8629444672,8,8964.840859356891,,452.84994830331533,10-6,726.9432094333855,157
2430,Urban,207934.82474463637,25,2773.1257404980092,4.9497924149628725,352.34475067264424,10-6,763.0955228476611,160
2431,Rural,599057.557572982,28,6117.519966175796,2.5127241767089767,93.02379785423689,10-6,428.64116965276224,103
2432,Urban,268539.87363426806,16,9379.13718426979,1.0038121305412933,346.7973661267665,11-7,835.3987611568272,76
2433,Rural,393041.9792194854,9,6080.4385369460015,8.066688424980295,192.02756465790867,9-5,314.04263791945255,58
2434,nan,835348.0022414192,48,2904.6565633958885,4.093675685816677,148.7705622981903,11-7,596.2321656033112,65
2435,Suburban,614664.2982474496,11,3384.5855688523666,3.559875595721047,444.6677665398469,10-6,613.3993218746277,194
2436,nan,567624.9630837743,34,7107.136858553758,5.783474707500313,22.266717228949275,11-7,227.38971337342775,196
2437,nan,949926.4698601104,15,7723.356839256658,5.433043764466582,353.39229118592255,9-5,971.8445738772751,77
2438,Urban,493616.25170426175,29,6325.770120863716,6.569943742283621,337.08787852655183,10-6,195.16929256992785,166
2439,Suburban,895276.9761337339,26,3532.832054695655,1.0379123120831104,336.4723489593134,11-7,729.1912196402862,198
2440,Urban,620068.6046053086,14,2680.937224169861,4.283788320386465,237.75405567088328,10-6,679.2893589971627,183
2441,Rural,464801.9334688726,43,6891.81960883407,9.771239097676208,455.2784207860551,10-6,849.1729831973636,28
2442,Urban,411464.8668970907,15,3063.981284338495,2.8648450487602726,210.04348089007982,10-6,369.58627161251,36
2443,Urban,913040.1848915962,14,2465.0106640578697,3.9533773735095217,22.917397226817897,9-5,492.36468263325685,28
2444,Rural,608720.8220047962,42,2180.27148220236,2.02658802103778,253.30737044309538,9-5,471.71228374982917,137
2445,Suburban,326542.20796445967,16,7649.6011829362715,5.503603422830872,362.4639947123457,11-7,326.3834709577127,71
2446,nan,567521.9748427498,24,7407.204048577404,4.606050157849067,336.22367926652856,10-6,550.0432568008068,44
2447,Urban,324793.80417226464,41,9347.270599141797,4.639450645222807,261.6284262403051,9-5,481.671394149065,160
2448,Rural,316602.00705989683,34,3355.4134180454766,4.793756179211016,433.1417954633053,11-7,118.36898574675405,60
2449,nan,216227.21672231553,33,6305.091252091446,7.318851808753619,428.5843777970716,11-7,979.9442247980207,41
2450,Urban,720378.3284039112,44,9276.546665180633,,410.8656642484132,nan,913.7691122518625,173
2451,Rural,802939.246952171,11,3011.5496391105125,3.3452273582976453,234.726947587692,10-6,394.3735584460168,181
2452,Suburban,391250.7756488781,7,5085.720369945706,5.438049963235094,324.3837486981463,11-7,255.97008480848294,96
2453,Suburban,468366.98571164836,14,9692.358428472538,9.511200751715721,407.8331088146054,11-7,890.306950906645,127
2454,Rural,813761.2825556443,40,9593.941514655562,5.240505225663057,53.62596869210041,11-7,154.23818191024566,22
2455,Urban,114672.87951967679,13,5604.275345999245,2.2511052775760927,65.10209547738549,11-7,519.3293308170756,55
2456,Rural,399547.8594683154,13,5038.019832232676,8.411063455777917,243.93608076666675,9-5,910.9908756240957,172
2457,Rural,376834.9457059304,8,9503.441751701514,9.257309853974524,33.722177368210936,11-7,402.86730443151805,91
2458,Suburban,589106.5255967631,21,6395.109693977096,4.064411544836025,232.47041813495326,10-6,219.3196056648044,31
2459,nan,905382.3157146085,13,3222.471976291667,,126.00277091935929,10-6,376.52074068385224,76
2460,Urban,136465.06253022698,14,5655.940258669323,8.251353703905977,353.72911458911466,11-7,969.1666987156444,59
2461,Urban,858494.219810974,32,6152.977230468074,3.9259106127142607,289.36018188194123,10-6,636.715812790595,99
2462,Urban,601415.0252214554,28,5970.626646506654,5.929659143145912,345.14737983272255,nan,926.2755061193044,60
2463,Rural,628900.2339387683,32,4651.113178683495,8.061739578557425,204.4804994633952,10-6,699.7972956026534,117
2464,nan,961269.0730393169,31,2317.784336395067,5.291184877950147,152.6997981287027,10-6,857.2532379983699,58
2465,Rural,215454.79579437955,32,8812.506034469301,,150.45596875985237,10-6,196.77301821764527,152
2466,Rural,348979.20847925334,5,2010.9524698601385,8.709640706730456,218.10379640189632,9-5,733.4789029052587,182
2467,Urban,307046.6287254578,6,2255.2134199719067,9.307731300686282,199.036953261264,9-5,466.9721728443032,176
2468,nan,521955.96210163087,27,2343.233513661661,7.452476638796614,377.6947753116864,10-6,536.0437147914699,129
2469,Urban,621846.8740109788,36,1354.6945491008996,1.1088733157286703,112.40045136622743,11-7,423.1926847360014,131
2470,Rural,755076.6770947032,23,8719.586647003744,1.3882797311242911,188.9597152164514,10-6,800.2236906765046,185
2471,Rural,147735.28581108298,30,9025.375518959776,6.199512074417958,30.2277856096182,10-6,865.322163546059,94
2472,Urban,483516.4781496787,9,2103.072510219092,7.98222016961398,318.2923039915623,10-6,891.2115433330957,89
2473,nan,931846.9011527086,17,5154.118769853231,2.272918563441002,476.1682843318658,nan,249.76950603923896,134
2474,Urban,516333.4967888982,5,4538.661648254778,9.122675580007039,393.5493010272807,11-7,350.3804297007048,45
2475,Rural,835860.4472592283,49,2135.3849722050536,9.253162005512369,477.9774838798483,10-6,432.24037701160495,42
2476,Rural,200781.8261063769,24,8779.533949095463,8.129775446147914,294.8269997418699,9-5,687.5432900215352,178
2477,Urban,360713.50090011314,36,8776.607214935284,6.836530281796834,21.09573495806705,11-7,983.5707424314944,110
2478,Suburban,761857.2002674295,9,7667.365273496959,4.305939235502953,74.48575270401147,9-5,257.283723443764,199
2479,Suburban,659218.8133827476,44,2499.0922230799406,1.8338078848274497,155.56931705567786,9-5,453.22469330410934,193
2480,Rural,498837.3963021563,46,3372.6667832118615,9.450628297824176,67.00479464424711,10-6,590.4451227616157,118
2481,Rural,702022.6002222759,30,2730.738017051257,3.558971699165644,219.06996673701815,nan,291.57792272615313,171
2482,Rural,793871.4730062204,33,8492.217006145627,2.6461289238080195,244.1257489845754,10-6,647.310886399436,134
2483,Urban,907757.8383285113,26,5208.567398040986,9.532256676521921,120.77686270019788,10-6,294.6490645472718,132
2484,Rural,496319.60099715047,43,2354.0161022377233,6.372745580399543,248.78434046660712,10-6,473.1429427256737,183
2485,Rural,678348.7287807703,28,1090.8565728855824,9.594121964663296,179.2719688083979,9-5,229.1642954396546,162
2486,Rural,443314.2521663556,35,3506.5955091062906,8.465947035614954,490.0907689382177,10-6,894.738677411735,177
2487,Suburban,934344.8783688939,41,9767.175035394757,3.618828969172049,492.0510669815027,10-6,618.606001746479,98
2488,Suburban,532615.3235072647,37,1285.2177894698962,6.993387819647664,410.9901036299228,11-7,576.3551112648897,103
2489,Rural,469470.6916241342,48,9203.063742999482,6.469906901043208,296.05873152500874,10-6,918.9293135199636,54
2490,Suburban,945524.1319937401,41,1521.4637805643415,4.577277757677976,442.2037527260582,11-7,902.8510693796305,65
2491,Suburban,101765.15371727958,20,7045.932232671078,5.878572059662545,421.6598529823098,9-5,374.237720559103,74
2492,Suburban,398773.9815780849,33,4147.272370019596,5.7511006667778135,455.36262515929826,10-6,786.6592937942036,117
2493,Suburban,854385.012586714,14,5099.4858502023,,40.69184360944023,9-5,309.06219306316837,81
2494,Urban,506303.5143495244,43,2990.249215995249,2.6160602859396445,366.23902387762587,nan,592.9883439346338,110
2495,Suburban,413547.74680980685,18,4046.73273704302,5.9101066602584424,112.01411322161388,9-5,970.5278645763583,88
2496,Suburban,629034.772705451,31,3772.955230760849,1.391527907953312,431.0204149801907,9-5,152.14116438756713,129
2497,Suburban,464208.2352980882,8,7380.102471176484,8.291234621452421,329.3906230794231,10-6,484.75898482201455,179
2498,Suburban,396553.25444180047,48,8841.282233345042,4.531169458256625,167.28377769571975,nan,872.5278882166924,138
2499,Urban,339375.9745401059,44,4683.8492499587355,,95.53352488513002,10-6,492.72476120972993,50
2500,Urban,381740.9249678573,40,8345.989920572436,8.572267392322763,307.7118458950257,11-7,490.4418075457178,182
2501,Rural,931745.8265428954,29,1103.9431657528432,1.617347408656407,33.38482437188853,11-7,173.53033162533848,139
2502,Suburban,963705.6383044934,40,8089.279059271475,,399.94266773411925,9-5,559.8737334095254,132
2503,nan,188947.5369824118,30,5733.584280639928,7.899973891966819,174.36524640779683,11-7,144.29580446644098,53
2504,Rural,761872.4945822316,41,8503.560143932242,9.402930240836566,390.94730159119206,11-7,526.0500877108229,23
2505,Urban,691986.4188664232,14,3016.3656535942637,1.3113195022127417,60.45627538541039,10-6,506.9457474584642,179
2506,Rural,667871.7988637422,29,4390.686057312749,,498.275405475833,11-7,662.863375723932,166
2507,Urban,129559.01113333655,29,7279.377223941478,5.3436468594818205,362.38865467680023,10-6,108.1352953956264,132
2508,Rural,346108.5240559301,22,8635.783528588025,4.778951085596578,403.71680232785127,9-5,169.90006501148457,177
2509,Rural,771492.5830833655,39,5304.849167130517,,439.9496949138354,nan,694.597521048813,53
2510,Suburban,546226.1460884463,26,8617.240349952039,5.026864107706091,240.29704093603308,11-7,549.0739391747454,113
2511,Rural,121499.51067893949,26,5934.874040831649,7.39276738613844,170.7204603194365,9-5,687.3672665252666,89
2512,Urban,573863.9994246246,28,9922.339234541538,4.153585636791742,290.55040135647107,11-7,119.82398143147246,153
2513,Urban,863024.3927971055,15,9142.400563004398,2.6583901344721315,81.7222513483863,9-5,568.1438513792946,152
2514,nan,890578.2284926827,20,4470.65116675459,7.206094668513262,434.90078828957695,10-6,934.4398036795318,161
2515,Urban,908763.3594261169,42,9599.34369087738,5.097379340013909,44.45498906044108,10-6,660.5974933514123,186
2516,Rural,574599.146352858,42,7888.076331384261,6.123189930169315,30.041026752949023,10-6,714.9930150532987,135
2517,nan,520270.83072829724,35,5729.5244787753145,8.241897305529971,311.5845470487795,10-6,166.19365984297895,178
2518,Suburban,319910.16543999984,11,9919.388823362093,4.180949390297624,280.2943150859206,11-7,474.5613757325726,151
2519,Suburban,879469.8150821711,35,7254.849958482702,5.43267317299841,496.40019181508774,9-5,904.0886849313013,145
2520,Suburban,819871.457789645,43,2751.4620324099287,5.561683648308649,420.6384551712015,11-7,937.895226638401,32
2521,Rural,877217.3777290576,38,2026.3308297945491,1.614572991033722,277.7688218944206,10-6,704.8306075712727,39
2522,Urban,303350.4691233529,13,3359.0418781713443,7.187614040415057,446.6323916391602,11-7,462.0258792129037,35
2523,Rural,188112.63894819585,16,7619.520101154377,4.994899998688001,44.602066536023756,nan,784.760676108048,33
2524,Urban,728600.5615064973,36,5954.021379598378,6.392474040140359,278.7242917951015,10-6,134.168541202541,118
2525,Rural,921836.0593395573,47,4574.362001849339,8.982601674342904,213.11957394743973,11-7,643.1864147741567,104
2526,Urban,924919.0889506225,34,7825.865686417693,3.360090418430902,41.31730022720875,9-5,993.1558422013157,47
2527,Urban,575768.3240794712,31,1214.0868472334807,7.063185743013291,87.80194401923774,10-6,728.9344412063155,114
2528,Rural,677894.6971482482,42,8322.175719561059,6.018219652193532,27.940731320599284,10-6,218.98887961321162,103
2529,Suburban,200873.0735651827,14,7734.411831607289,5.869639065373459,271.25286594979013,9-5,106.74749352787131,41
2530,Rural,347759.006851509,36,2621.824365846611,,40.694865115219194,9-5,515.869334729468,87
2531,Suburban,583975.879774982,22,4501.208300792345,4.23179885425191,231.6236706440432,9-5,218.34148087698202,171
2532,Rural,892691.9973131488,30,1338.4016340833134,1.6149694691759944,322.0788761977277,11-7,330.9980214058305,162
2533,Urban,535725.7553715948,23,1106.0896526265185,4.08051002784173,478.4270269670235,nan,840.1306843109741,136
2534,Suburban,633437.4196661673,39,9966.4108447136,1.055219270000781,45.50445745364879,9-5,744.0520400009093,75
2535,Urban,149982.79183810018,13,5393.769922498932,8.403583516772024,239.27173696259655,9-5,589.986743498529,37
2536,Urban,968188.5935515646,15,4348.22287574728,9.900409349076009,425.20284422762734,9-5,816.1184639092011,121
2537,Urban,543184.5004815974,5,2765.548851075805,8.31511506705068,495.0972853411763,11-7,787.2889226369704,86
2538,Rural,244243.38583375898,38,8264.730205796917,8.144313773373163,58.042083774849175,10-6,388.39788307527044,77
2539,Urban,405073.875118684,34,7351.774475771332,6.807025643393606,61.71128841421742,nan,572.9876195814963,83
2540,Rural,561976.6059153122,16,1014.0057813666891,6.179623230515973,472.2628202365682,10-6,904.7840993284624,35
2541,Suburban,224662.87815099518,39,7941.040057362126,6.1101060388844575,492.4710112217895,9-5,191.61932000693844,26
2542,Urban,276982.1420720994,22,2003.344706356389,4.647910065120444,112.03489435975074,9-5,938.7317942003311,95
2543,Suburban,924307.2142529266,16,9537.694121656297,2.5597168793943244,54.822349120121544,9-5,657.1206759738441,71
2544,Suburban,885297.3311547898,20,3994.624755599551,6.87565765453302,137.76670680900457,11-7,728.9798997977055,130
2545,nan,210071.8971407066,42,5059.9249779386,1.226599043398214,234.79937639564912,10-6,947.7979303413109,107
2546,Suburban,351098.11486231035,22,1044.8281510637808,3.0858195565454465,371.09920881408175,10-6,475.61097436299013,166
2547,Rural,672025.9075326192,10,8419.534196000246,1.0381477169461901,355.35516723815533,9-5,659.5209070801214,33
2548,Rural,333778.28295822523,16,3773.5142880721346,5.492570486256757,340.173188292017,11-7,870.8380075651564,135
2549,Suburban,101875.49088722187,7,6008.021885525023,4.207930410767306,472.3520207700816,9-5,466.92701866028756,139
2550,Suburban,731093.1099605392,31,9339.407173537069,4.84407032807073,37.46664774715123,10-6,735.507038284991,108
2551,Suburban,273770.71638707496,45,2406.0014489400724,6.160078393843477,310.3022370911483,10-6,940.8044219889649,91
2552,Rural,392459.98899288167,30,8805.966516378296,1.6844502514076423,95.16938519281243,nan,872.8824241662461,139
2553,Rural,355542.7919594208,16,5502.150377582993,3.3651166345568937,408.14972504223203,11-7,120.61444614284133,185
2554,nan,237132.27811233295,44,9320.105566509586,3.0701454459816215,431.9122114032581,10-6,779.0980429825321,23
2555,Rural,222116.5944672117,17,8401.195451677831,8.976955963729326,321.455804554632,11-7,896.2658695002863,198
2556,Suburban,230422.14573790645,27,4986.820275931799,,66.33793391077094,11-7,788.6470825643855,171
2557,Rural,970742.5167766039,25,1798.405936432696,2.673043061280611,91.43920883791932,10-6,120.538420658244,73
2558,nan,754165.7949855613,37,1271.7770939382308,8.545145462619532,252.21811539108396,11-7,423.76939093758176,89
2559,Urban,946067.8405335707,6,8868.077288506682,5.434544837488307,463.10098600335647,10-6,454.7543986593074,195
2560,nan,614385.9372914985,24,5268.564257125319,,111.50512797848859,9-5,166.4287845625004,173
2561,Suburban,397907.88324484735,19,6973.254171349764,7.5842616729516275,450.3740797114915,9-5,827.9189388248266,151
2562,Urban,247534.1651333255,48,8934.835727879672,4.254955675264361,493.41023954099205,10-6,170.16976181314192,156
2563,Rural,535020.6659120509,24,3741.930923362274,6.415824066985001,28.735891901993877,9-5,892.6651724795088,157
2564,Suburban,544058.6593712205,14,9061.867165522128,6.395755291890532,86.00044715884769,10-6,582.5034067641864,146
2565,Urban,799722.8442460685,41,1247.7919548491952,9.280611713624856,140.93405160670363,11-7,680.4265224674504,108
2566,Suburban,575595.5351751667,39,3519.331108607193,1.8655037604826739,116.1328710525375,10-6,536.6838555640934,69
2567,Suburban,275365.31165067106,11,8305.897555896614,,357.26409529326065,11-7,592.9346239131164,192
2568,Rural,832771.6325059662,26,8678.98286491282,4.542639215047418,290.9167787180213,10-6,721.3476429005746,50
2569,Urban,233124.41264305616,42,9503.518558218277,2.2653660374033358,103.96804155763901,nan,945.8447153275907,150
2570,Rural,576022.609721126,23,3727.1014521751313,3.575209025119647,252.08486874527412,10-6,613.9092088627598,196
2571,Suburban,138222.27793581015,21,8022.120270545229,2.5684867285905644,246.88408344883837,10-6,122.31376927334112,104
2572,nan,432262.8496893064,11,9866.172723839516,1.802984946926704,43.21910621094286,9-5,736.3054514235201,195
2573,Suburban,704685.8541889654,20,5743.054136005793,3.3540071725832523,370.11061957681943,11-7,113.98517741668763,31
2574,Urban,224837.6572958809,43,3273.3666067421937,5.002720933034226,80.60504972405234,11-7,474.0456234694144,48
2575,Rural,572391.9929155619,46,1350.660838574635,7.417208784038677,94.31357324196185,9-5,254.92602106290937,121
2576,Rural,584955.2519612578,18,7836.877565054281,9.575833732691352,229.72027312223605,11-7,705.3517083305134,185
2577,Urban,918419.601217851,25,2249.6084599462024,2.6931279670528423,326.29445900387134,9-5,339.9710926066613,58
2578,Rural,519966.43632992834,6,4482.483457878665,1.8153643726073372,381.63750443088725,10-6,536.7089513326223,55
2579,Rural,170515.79582437914,35,3783.500934879285,4.56277561475049,498.65474446659755,10-6,902.9743394727973,158
2580,Suburban,231343.56452181234,38,4751.656056582867,7.6270242113885445,254.14200420839276,11-7,287.8975069449424,173
2581,Suburban,348047.7761169273,12,9153.990954393066,8.428856925572852,493.0137111836542,9-5,351.45036072593837,73
2582,Suburban,819058.615802979,35,4833.529850996758,2.816749744063875,303.0257499956842,11-7,832.8211086221487,111
2583,Urban,329597.49571064516,26,9214.698813612606,3.9913079411801036,344.03156231437737,11-7,848.2845300724471,78
2584,Suburban,648486.3626030816,8,8248.607737306422,1.8013382453100926,190.44564959732287,nan,608.7447229634522,110
2585,Rural,170543.52073174494,45,3595.4049886165385,4.316589459408352,176.43323447083705,10-6,840.9533118557376,170
2586,Urban,281930.8776278087,30,3862.80117146199,3.924758654368418,316.85785372674854,10-6,407.7334226657924,42
2587,Rural,657228.5432320371,45,4328.59802141283,5.997674365176501,426.7661122285804,nan,164.3668394370361,177
2588,Urban,188324.8784466558,46,6450.824724580919,7.31644070532025,448.0290130523752,nan,664.7610220561498,83
2589,Rural,743988.3311579213,27,7066.562654271796,5.03457248170143,306.9217723860196,9-5,749.068816326605,131
2590,Urban,504190.1823145767,6,9750.068521355832,,190.7475422683392,11-7,912.9091013066827,121
2591,Rural,351617.72624725784,40,9338.644571473553,7.641710685334045,164.12216398462394,11-7,728.4844217419255,192
2592,Suburban,886510.2270381892,5,6506.845492831295,,46.21380275959831,9-5,336.7110477679135,20
2593,Urban,705842.3322265132,40,1416.1490154919984,6.860724371645382,478.22257333921874,11-7,112.71701218124629,158
2594,nan,157765.94411870645,17,5907.76858353431,9.016605562965543,266.22288491068934,11-7,646.5078650031601,129
2595,Rural,703177.8741029714,27,4632.761991454984,4.682059660590681,260.53186003205656,10-6,125.0446614149551,91
2596,Rural,278541.31293194235,25,5903.00852888724,1.277774748874149,288.2558982662715,10-6,972.2497597352852,41
2597,Rural,928233.0213073229,45,1361.5873593392525,9.39061264512017,103.91235760122595,9-5,266.08137630579427,43
2598,Suburban,238358.7905187627,44,9961.859866844596,,103.82487332708253,nan,543.292368502009,119
2599,Suburban,655020.6006737342,33,1512.6253337764074,7.556755974333294,48.62739056697528,11-7,464.8884600800897,30
2600,Urban,318165.8537412867,18,3454.1194089996375,4.081660344340378,232.6862837672981,9-5,280.128633795101,194
2601,Urban,947949.8338406415,10,1649.1162604419778,8.574534717032488,153.35335787586558,9-5,934.0035341462857,137
2602,Rural,392020.47597436944,23,5928.499954038436,6.86855974321047,473.35925969607325,10-6,145.84611518804388,37
2603,nan,630672.9067757829,18,4166.364668987407,3.6371503395944598,70.5715819084073,nan,877.4191371624971,31
2604,Rural,216558.43865757357,11,4377.698585674446,2.228882494682975,63.169593851322006,nan,230.45121753217987,59
2605,Urban,531434.8501826753,35,8102.50768772145,2.4702709410237236,46.61911019151516,10-6,708.5682677179464,60
2606,Urban,647952.6602899802,10,9136.181040123869,7.999263791335674,457.1324338602612,9-5,595.5146051340125,156
2607,Rural,793626.5701920936,49,2491.272848042778,1.9116987337775195,104.0301472325654,11-7,972.273888570922,166
2608,Suburban,601360.7444450574,27,3510.792460539613,2.3120281282693447,144.95286026954994,9-5,502.42960415129477,64
2609,Rural,733238.9668713973,38,5254.557581769263,6.321637756450939,151.3984608422689,11-7,848.7526774434468,154
2610,Suburban,873173.3542567766,9,2015.9350312778943,2.138549941562502,497.07657905991823,11-7,993.3671110111314,115
2611,Urban,368701.0704079937,19,4478.842738464424,1.4806712176757857,42.03259399259892,10-6,433.0764715502542,37
2612,Suburban,406150.24053747527,42,3718.79241053396,2.746262751169078,288.99770682537104,nan,285.25199455650727,128
2613,Rural,126616.46604085702,17,9297.787033300894,3.6245499914134034,30.342996075574096,9-5,754.471243723127,22
2614,Urban,598835.6315788776,48,2786.8070839194797,,372.07843830837356,11-7,739.007021187836,70
2615,Suburban,974377.8355118916,11,7490.902582660426,7.250446673865861,238.12907852179254,11-7,564.5594160465989,155
2616,Suburban,762492.42937078,45,2943.038878781099,7.822076728195231,179.30392831795106,11-7,723.5384896154682,105
2617,Rural,993326.9684475643,32,6630.9254088585285,6.644490006719942,96.42251753574865,10-6,528.1459937795721,21
2618,Urban,508916.8687215879,48,6237.9165532643265,5.687439392413856,246.12181257385404,10-6,758.1339626750706,35
2619,Urban,772726.2206343998,8,5128.518634385574,1.5808995089840407,40.58825732393581,9-5,985.313449369237,131
2620,Suburban,245087.44503595395,22,8352.16571963735,5.099965491305145,446.9637372133802,9-5,457.30723823241505,158
2621,Suburban,479805.8180419915,17,3004.4547494037106,1.9556563262649396,372.10315652843707,10-6,921.8487273905022,188
2622,Suburban,679252.4854457072,36,5295.522016224159,8.48497360593184,384.183587126483,10-6,436.7072940744281,138
2623,Urban,505280.8522387112,20,9841.758412808724,3.633038947954148,302.61233328350585,10-6,743.4276500995056,76
2624,Suburban,126749.96570973465,22,2649.356103594106,,459.344870608433,10-6,103.18525866976009,97
2625,Suburban,385158.3485562638,16,5908.892093563342,1.5248420112270709,485.7711105537572,11-7,315.7242330927767,90
2626,Urban,708460.9813275394,46,3637.9520497762433,,353.4975442828908,10-6,602.7227366530233,172
2627,Urban,455674.3485212384,6,2114.254535509759,6.803804292261592,395.38609282356214,nan,394.40774310477576,30
2628,Rural,503564.4501276949,27,8664.33682803288,,495.9776724034662,11-7,593.4108699679603,142
2629,Urban,870561.2586104254,43,6199.109574144684,8.409391543539428,44.19750564004531,9-5,142.52809910697786,194
2630,Urban,342451.74731004256,10,6209.463371592665,4.5778246811657635,424.6585270273512,nan,165.4254382446853,182
2631,nan,654338.4530754433,48,5908.012635382089,9.543595278319422,188.22621703056586,nan,709.413064737169,113
2632,Urban,861193.5011545473,8,2660.212961381576,8.451568470992807,445.2904826718568,10-6,819.2734452725588,49
2633,nan,826435.5642567622,22,6117.698490275576,8.084168408803142,353.69275839843914,11-7,703.9968390717308,137
2634,Urban,314851.2998009636,29,1822.5011299187363,2.380797634782472,144.36753120430632,11-7,693.2780867713179,112
2635,Rural,145980.79359186738,22,7143.776833778174,3.1641087257085645,166.90158535912573,11-7,320.8937592965972,172
2636,Suburban,349145.0113001729,26,1463.1145125357293,4.146991149871348,334.4550676798373,11-7,304.65136291019894,60
2637,Suburban,258763.0647093466,5,2702.3600527452045,2.6247714052442506,325.7258027022642,nan,584.46271981494,50
2638,Suburban,124939.6745483262,23,3647.9601738474835,1.6725981446150702,36.416782174968375,10-6,301.4857735792279,144
2639,Rural,373925.47913718113,22,3510.3809589389116,1.2326077912734814,310.72615153463465,9-5,567.1675468047004,59
2640,Suburban,568730.2509901265,33,8308.920600642901,,341.7262566997234,11-7,521.1405835081914,117
2641,Urban,685287.0807488109,20,3589.755801415741,1.3405273218920633,91.79825191455532,10-6,785.3063638561291,117
2642,Rural,440105.7096712171,41,1665.6211190969261,,452.807823980703,10-6,782.2026341609496,113
2643,Urban,283854.63015672524,41,1611.8442422640396,,136.49153621264077,9-5,940.939309008741,163
2644,Urban,612375.4298756374,49,2344.7216744644456,,396.87185105013833,9-5,131.39703909597762,137
2645,Urban,777129.675288769,36,4547.727104161812,1.9301150129859865,26.91280396175875,9-5,923.2137046147867,34
2646,Rural,725456.519001161,6,2771.32810362432,8.978700122002287,212.39232801701857,10-6,334.0178759641792,41
2647,Urban,871286.1012702091,19,3115.2012353874793,,114.97678045840077,nan,964.1382693069754,81
2648,nan,337480.32216042845,37,2655.780899457941,5.455136407781355,126.08858838716702,10-6,579.7491697467531,152
2649,Rural,552708.8489980729,7,3688.618574930684,8.585816137187896,203.9294399794692,11-7,395.3957802332975,149
2650,Suburban,539593.6633700791,48,5543.728557607936,9.892068988640746,26.610012338797162,11-7,135.28868564122936,164
2651,Rural,389424.32459063997,25,9742.12364515838,2.1384170079792817,244.2183693752798,nan,119.45832288016408,43
2652,Urban,717778.8879598514,13,8127.913976886545,7.285404423787403,357.4900514566186,11-7,875.8379053190571,166
2653,Suburban,220810.7843332893,22,2552.686331141389,1.6935955325312695,337.81899292528266,9-5,812.3645882667893,192
2654,Rural,824634.2194429917,24,8225.65621369749,6.226125413066555,444.1195470415579,11-7,613.2173255531936,172
2655,Urban,132957.25674696738,39,7390.837269077376,,67.74803299919937,10-6,587.9433560212692,108
